id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,tandem_ratio,density1,density2,class1,class2
319,2,1,325.0,799.0,880.0,305.0,0.0396,163,-1,-1,0.9263803680981596,0.9693251533742332,0.9877300613496932,0.9938650306748468,1.0,325_326_333_334_336_337_338_339_341_343_346_347_348_349_351_354_356_357_363_365_366_369_371_372_373_376_388_391_395_428_433_434_435_438_440_441_445_448_451_453_454_455_458_459_460_464_465_467_468_470_471_472_477_482_483_485_489_492_493_494_499_500_501_503_504_506_513_514_515_516_521_523_524_526_528_530_534_536_537_540_543_544_545_547_548_550_551_555_556_557_561_563_565_566_567_569_574_575_582_583_590_592_595_605_606_610_612_614_619_620_621_624_629_631_642_643_644_656_659_660_661_662_667_668_669_670_671_672_676_678_686_687_691_692_693_694_695_706_707_711_714_715_717_720_721_722_723_724_738_739_740_743_745_747_756_757_770_772_774_776_793_795_799,880_879_878_877_872_869_866_862_861_858_855_850_847_841_840_836_833_832_831_830_828_825_822_819_818_815_803_799_798_795_772_769_765_760_753_752_748_744_740_738_735_731_729_727_725_724_716_715_713_709_706_692_684_671_669_665_664_662_661_660_658_657_656_650_648_646_643_642_639_635_633_632_631_626_624_617_615_612_605_601_600_599_597_589_587_585_584_582_580_579_578_575_573_572_571_570_569_568_565_564_558_557_555_552_551_549_548_546_531_526_524_521_517_515_511_509_499_462_458_457_452_450_449_444_443_441_440_439_437_436_425_424_422_418_417_414_407_390_388_385_381_380_379_377_373_369_367_364_346_344_343_338_337_336_331_330_323_320_317_315_311_307_305,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0116730227159675,0.3431578947368421,0.2829861111111111,0,0
320,2,1,805.0,907.0,249.0,148.0,0.0216,25,-1,-1,0.92,0.92,0.92,1.0,1.0,805_830_833_836_837_840_843_844_848_849_851_852_854_862_863_868_869_871_872_875_884_887_888_889_907,249_247_245_225_219_218_216_214_205_200_199_198_197_194_182_178_176_174_172_155_153_151_150_149_148,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.2427184466019417,0.2450980392156862,0,0
321,2,1,302.0,311.0,1230.0,1217.0,0.0836,6,-1,-1,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,1.0,302_303_304_305_310_311,1230_1225_1224_1219_1218_1217,_-1_-1_-1_-1_-1_-1,0.1666666666666666,0.6,0.4285714285714285,0,0
327,2,6,77.0,120.0,34.0,65.0,0.0432,6,-1,-1,0.5,1.0,1.0,1.0,1.0,77_88_93_94_95_120,34_46_50_52_53_65,_-1_-1_-1_-1_-1_-1,0.0,0.1363636363636363,0.1875,0,0
331,3,2,1052.0,1111.0,1121.0,1194.0,0.127,12,-1,-1,0.75,0.9166666666666666,0.9166666666666666,1.0,1.0,1052_1053_1058_1063_1076_1080_1081_1086_1093_1095_1106_1111,1121_1123_1130_1141_1154_1162_1163_1165_1166_1168_1189_1194,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0833333333333333,0.2,0.1621621621621621,0,0
334,3,3,922.0,965.0,1020.0,1040.0,0.1815,6,-1,-1,0.3333333333333333,0.5,0.5,0.6666666666666666,1.0,922_928_929_956_958_965,1020_1023_1028_1034_1035_1040,_-1_-1_-1_-1_-1_-1,0.4,0.1363636363636363,0.2857142857142857,0,0
335,3,5,2.0,272.0,91.0,294.0,0.0841,66,-1,-1,0.696969696969697,0.7878787878787878,0.8484848484848485,0.8636363636363636,0.9090909090909092,2_9_10_12_14_18_25_27_28_29_30_31_32_37_38_39_46_49_54_57_58_69_70_72_74_75_78_79_80_81_82_83_94_96_100_114_125_127_128_134_136_140_141_149_156_158_163_167_169_170_173_176_178_185_186_191_196_205_214_222_223_228_266_270_271_272,91_95_97_98_99_106_107_108_109_111_113_114_115_117_119_120_124_130_140_141_142_143_144_145_146_147_148_149_150_152_153_154_168_169_170_173_175_177_182_184_185_189_191_195_197_198_200_203_205_208_214_215_218_226_227_229_234_239_245_279_280_281_287_291_293_294,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.1893939393939394,0.2435424354243542,0.3235294117647059,0,0
337,3,5,483.0,504.0,539.0,556.0,0.0679,5,-1,-1,0.8,0.8,1.0,1.0,1.0,483_484_487_490_504,539_540_542_546_556,_-1_-1_-1_-1_-1,0.15,0.2272727272727272,0.2777777777777778,0,0
339,3,5,433.0,757.0,580.0,306.0,0.048,72,-1,-1,0.9583333333333334,0.9722222222222222,1.0,1.0,1.0,433_439_443_444_456_473_478_481_482_484_486_491_495_497_501_507_510_511_512_513_516_520_537_541_544_547_552_556_559_561_563_564_566_570_578_580_581_587_598_601_612_623_629_633_639_643_647_652_653_659_663_664_671_674_675_676_679_681_682_684_699_700_702_703_704_707_710_745_749_751_752_757,580_569_568_567_562_556_551_550_549_540_539_538_527_526_522_521_518_517_514_511_501_498_492_491_488_483_472_465_463_461_459_452_450_446_436_435_431_429_426_425_423_421_416_415_408_407_405_402_401_399_393_391_390_389_386_385_383_382_381_380_374_368_366_364_363_361_358_356_345_343_337_306,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0045093795093795,0.2215384615384615,0.2618181818181818,0,0
340,3,5,333.0,428.0,91.0,35.0,0.0576,15,-1,-1,0.9333333333333332,1.0,1.0,1.0,1.0,333_334_337_341_378_381_382_383_390_400_416_418_422_423_428,91_90_86_83_79_57_56_55_45_44_43_42_40_39_35,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.15625,0.2631578947368421,0,0
341,3,5,220.0,262.0,286.0,255.0,0.1194,14,-1,-1,0.7142857142857143,0.8571428571428571,0.9285714285714286,1.0,1.0,220_221_225_226_228_244_250_251_252_253_254_257_261_262,286_285_281_280_279_269_265_264_263_262_261_258_256_255,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.2751322751322751,0.3255813953488372,0.4375,0,0
342,3,5,297.0,331.0,31.0,1.0,0.0109,11,-1,-1,0.9090909090909092,1.0,1.0,1.0,1.0,297_298_299_303_312_314_315_316_319_327_331,31_30_29_25_21_20_19_18_12_5_1,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.3142857142857143,0.3548387096774194,0,0
344,3,5,920.0,953.0,762.0,742.0,0.0909,5,-1,-1,1.0,1.0,1.0,1.0,1.0,920_921_931_951_953,762_756_750_743_742,_-1_-1_-1_-1_-1,0.0,0.1470588235294117,0.238095238095238,0,0
349,4,4,566.0,663.0,394.0,518.0,0.0525,27,-1,-1,0.9629629629629628,1.0,1.0,1.0,1.0,566_568_571_572_573_577_582_583_584_585_586_588_593_596_598_628_632_639_641_642_649_657_658_660_661_662_663,394_398_422_423_424_428_437_445_446_447_448_450_453_459_465_467_471_481_486_487_492_496_505_507_509_516_518,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.2755102040816326,0.216,0,0
350,4,4,7.0,163.0,839.0,974.0,0.1026,25,-1,-1,0.84,0.96,1.0,1.0,1.0,7_8_9_11_12_13_14_15_18_29_40_43_45_49_50_52_55_63_67_81_114_142_158_162_163,839_841_842_848_849_852_853_863_866_877_891_893_896_902_906_907_909_914_935_945_946_947_966_973_974,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.1592356687898089,0.1838235294117647,0,0
351,4,4,440.0,488.0,653.0,692.0,0.0414,15,-1,-1,0.8,0.8,0.8666666666666667,0.8666666666666667,0.9333333333333332,440_449_461_462_463_464_465_471_477_478_479_481_486_487_488,653_657_659_661_662_663_664_671_678_679_686_687_689_690_692,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0280701754385964,0.3061224489795918,0.375,0,0
352,4,4,159.0,196.0,1057.0,1136.0,0.0288,14,-1,-1,1.0,1.0,1.0,1.0,1.0,159_172_173_179_180_183_184_189_190_192_193_194_195_196,1057_1065_1066_1075_1077_1081_1082_1097_1102_1103_1113_1114_1127_1136,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.3684210526315789,0.175,0,0
353,4,4,352.0,447.0,686.0,739.0,0.0756,15,-1,-1,0.8666666666666667,0.8666666666666667,0.9333333333333332,1.0,1.0,352_381_383_384_385_386_387_392_394_395_399_405_408_446_447,686_692_696_697_699_707_708_712_715_717_721_732_734_737_739,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.15625,0.2777777777777778,0,0
354,4,4,601.0,626.0,422.0,459.0,0.0537,12,-1,-1,1.0,1.0,1.0,1.0,1.0,601_602_603_606_611_612_613_614_616_618_623_626,422_423_424_428_437_445_446_447_448_450_453_459,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.4615384615384615,0.3157894736842105,0,0
355,4,4,84.0,97.0,1034.0,1055.0,0.0105,8,-1,-1,1.0,1.0,1.0,1.0,1.0,84_85_86_88_90_92_95_97,1034_1036_1037_1041_1045_1050_1051_1055,_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.5714285714285714,0.3636363636363636,0,0
356,4,4,406.0,434.0,653.0,664.0,0.0252,7,-1,-1,1.0,1.0,1.0,1.0,1.0,406_419_430_431_432_433_434,653_657_659_661_662_663_664,_-1_-1_-1_-1_-1_-1_-1,0.0,0.2413793103448276,0.5833333333333334,0,0
357,4,4,759.0,795.0,217.0,282.0,0.2267,8,-1,-1,0.5,0.625,0.75,0.875,1.0,759_762_765_768_772_793_794_795,217_240_241_242_246_273_281_282,_-1_-1_-1_-1_-1_-1_-1_-1,0.4772727272727273,0.2162162162162162,0.1212121212121212,0,0
359,4,4,1162.0,1195.0,768.0,793.0,0.0998,5,-1,-1,0.6,0.6,0.8,0.8,1.0,1162_1163_1171_1174_1195,768_770_778_783_793,_-1_-1_-1_-1_-1,0.0,0.1470588235294117,0.1923076923076923,0,0
361,4,4,470.0,590.0,684.0,518.0,0.0358,43,-1,-1,0.9069767441860463,0.9534883720930232,0.9767441860465116,0.9767441860465116,1.0,470_471_477_489_490_491_492_493_494_495_497_499_502_503_504_505_506_507_516_517_518_520_524_527_533_535_536_538_539_546_547_548_551_552_553_554_556_557_560_562_563_564_590,684_679_678_656_655_653_652_650_649_648_644_642_640_639_638_637_636_634_622_621_616_612_608_604_601_599_596_593_589_554_552_544_542_541_540_536_528_527_526_522_521_519_518,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.00791687283523,0.3553719008264462,0.2574850299401197,0,0
362,4,4,282.0,439.0,836.0,732.0,0.1023,27,-1,-1,0.8518518518518519,0.9629629629629628,0.9629629629629628,0.9629629629629628,1.0,282_283_285_290_292_300_302_305_312_314_317_318_322_333_343_344_345_347_352_367_368_376_377_380_398_413_439,836_834_833_831_829_824_823_821_816_815_814_813_801_791_783_782_781_780_768_766_765_763_752_741_736_734_732,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0051085568326947,0.170886075949367,0.2571428571428571,0,0
363,4,4,92.0,167.0,1050.0,961.0,0.106,20,-1,-1,0.75,0.8,0.9,0.95,0.95,92_93_117_121_122_123_124_127_129_130_132_133_134_136_137_140_141_146_162_167,1050_1048_1030_1028_1027_1026_1023_1018_1014_1012_1011_1010_1009_1008_995_989_988_976_973_961,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.075,0.2631578947368421,0.2222222222222222,0,0
364,4,4,665.0,713.0,392.0,311.0,0.0165,17,-1,-1,1.0,1.0,1.0,1.0,1.0,665_666_671_674_677_678_680_684_688_691_694_696_697_698_703_707_713,392_389_380_376_374_369_364_358_352_334_325_323_322_317_316_314_311,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.3469387755102041,0.2073170731707317,0,0
365,4,4,233.0,272.0,92.0,6.0,0.0577,10,-1,-1,0.9,1.0,1.0,1.0,1.0,233_234_235_236_240_243_254_258_261_272,92_91_69_68_51_48_19_9_8_6,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.25,0.1149425287356321,0,0
366,4,4,98.0,114.0,970.0,946.0,0.0963,7,-1,-1,1.0,1.0,1.0,1.0,1.0,98_99_106_107_108_111_114,970_969_964_963_960_951_946,_-1_-1_-1_-1_-1_-1_-1,0.0,0.4117647058823529,0.28,0,0
367,4,4,737.0,756.0,258.0,217.0,0.2792,7,-1,-1,0.4285714285714285,0.7142857142857143,0.8571428571428571,0.8571428571428571,1.0,737_740_743_746_753_755_756,258_255_246_242_241_240_217,_-1_-1_-1_-1_-1_-1_-1,0.3609022556390977,0.35,0.1666666666666666,0,0
368,4,4,67.0,73.0,935.0,923.0,0.0332,5,-1,-1,1.0,1.0,1.0,1.0,1.0,67_69_71_72_73,935_934_930_929_923,_-1_-1_-1_-1_-1,0.0,0.7142857142857143,0.3846153846153846,0,0
373,4,5,1118.0,1480.0,32.0,289.0,0.0272,80,-1,-1,0.9875,0.9875,1.0,1.0,1.0,1118_1122_1134_1140_1143_1154_1184_1186_1188_1191_1193_1195_1200_1208_1209_1210_1212_1213_1214_1239_1246_1247_1257_1263_1268_1270_1272_1292_1293_1298_1299_1300_1302_1314_1316_1318_1320_1321_1323_1330_1331_1332_1335_1346_1353_1357_1361_1362_1373_1381_1388_1390_1391_1395_1396_1398_1400_1401_1405_1407_1412_1414_1415_1416_1419_1424_1425_1429_1430_1436_1443_1446_1447_1461_1462_1470_1471_1475_1476_1480,32_33_35_36_37_38_47_52_53_58_62_63_65_67_69_70_71_74_75_78_79_81_87_88_91_92_94_103_104_108_110_111_114_116_117_119_120_123_129_132_135_137_142_164_167_171_174_184_192_197_198_199_200_207_208_211_212_213_218_222_230_232_235_236_240_243_245_247_250_251_262_268_269_275_276_277_284_285_288_289,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0026162790697674,0.2203856749311294,0.3100775193798449,0,0
384,4,5,1486.0,1494.0,965.0,944.0,0.0181,6,-1,-1,1.0,1.0,1.0,1.0,1.0,1486_1488_1490_1491_1492_1494,965_962_958_948_947_944,_-1_-1_-1_-1_-1_-1,0.0,0.6666666666666666,0.2727272727272727,0,0
386,4,7,1013.0,1030.0,332.0,338.0,0.0061,5,-1,-1,1.0,1.0,1.0,1.0,1.0,1013_1025_1026_1029_1030,332_333_335_337_338,_-1_-1_-1_-1_-1,0.0,0.2777777777777778,0.7142857142857143,0,0
387,4,7,1080.0,1088.0,145.0,118.0,0.0222,5,-1,-1,1.0,1.0,1.0,1.0,1.0,1080_1081_1085_1087_1088,145_136_123_119_118,_-1_-1_-1_-1_-1,0.0,0.5555555555555556,0.1785714285714285,0,0
392,5,7,8.0,270.0,1210.0,1488.0,0.0303,81,-1,-1,0.9382716049382716,0.9876543209876544,0.9876543209876544,0.9876543209876544,0.9876543209876544,8_10_11_12_14_21_25_26_29_30_32_36_39_43_44_45_47_50_53_54_56_61_74_79_80_81_88_89_95_100_101_104_111_112_114_115_124_127_128_129_130_131_132_136_138_142_144_150_151_154_155_156_163_171_172_173_175_176_177_178_179_180_182_201_216_222_223_227_228_231_234_240_245_248_252_253_259_260_266_267_270,1210_1211_1216_1228_1231_1233_1238_1239_1240_1241_1242_1244_1247_1252_1254_1255_1259_1261_1263_1265_1268_1270_1277_1287_1289_1290_1302_1305_1311_1312_1315_1318_1327_1337_1338_1342_1348_1350_1351_1352_1357_1358_1360_1361_1362_1363_1365_1371_1372_1377_1378_1379_1382_1385_1386_1390_1394_1395_1396_1398_1401_1402_1404_1432_1437_1439_1440_1443_1452_1453_1454_1463_1465_1468_1471_1473_1477_1478_1481_1483_1488,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0001505570611261,0.3079847908745247,0.2903225806451613,0,0
393,5,7,1451.0,1498.0,109.0,180.0,0.0487,19,-1,-1,0.8421052631578947,0.9473684210526316,0.9473684210526316,0.9473684210526316,1.0,1451_1453_1455_1460_1470_1472_1474_1476_1479_1483_1484_1485_1490_1491_1494_1495_1496_1497_1498,109_112_113_117_142_143_144_149_155_165_167_169_170_174_175_177_178_179_180,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.1349527665317139,0.3958333333333333,0.2638888888888889,0,0
394,5,7,287.0,314.0,1146.0,1181.0,0.0115,15,-1,-1,0.9333333333333332,1.0,1.0,1.0,1.0,287_288_290_291_292_297_300_301_304_306_307_308_311_312_314,1146_1148_1157_1158_1160_1162_1166_1168_1173_1174_1176_1178_1179_1180_1181,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0156862745098039,0.5357142857142857,0.4166666666666667,0,0
395,5,7,842.0,885.0,565.0,625.0,0.0729,15,-1,-1,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.9333333333333332,0.9333333333333332,842_843_848_849_850_857_859_863_864_868_869_873_877_879_885,565_566_567_568_570_572_575_577_584_593_594_595_596_597_625,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.1185185185185185,0.3409090909090909,0.2459016393442623,0,0
396,5,7,1345.0,1394.0,196.0,234.0,0.0283,12,-1,-1,0.9166666666666666,1.0,1.0,1.0,1.0,1345_1346_1349_1350_1356_1362_1365_1387_1388_1389_1391_1394,196_197_207_208_214_217_218_226_227_228_230_234,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0064102564102564,0.24,0.3076923076923077,0,0
397,5,7,1130.0,1158.0,343.0,355.0,0.0648,7,-1,-1,0.4285714285714285,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.8571428571428571,1130_1139_1146_1149_1152_1157_1158,343_347_351_352_353_354_355,_-1_-1_-1_-1_-1_-1_-1,0.1978021978021978,0.2413793103448276,0.5384615384615384,0,0
398,5,7,969.0,1003.0,420.0,483.0,0.0765,7,-1,-1,0.8571428571428571,1.0,1.0,1.0,1.0,969_971_976_995_999_1000_1003,420_426_446_476_478_481_483,_-1_-1_-1_-1_-1_-1_-1,0.0,0.2,0.109375,0,0
399,5,7,1051.0,1067.0,488.0,501.0,0.0127,5,-1,-1,1.0,1.0,1.0,1.0,1.0,1051_1060_1063_1066_1067,488_489_490_497_501,_-1_-1_-1_-1_-1,0.0,0.2941176470588235,0.3571428571428571,0,0
401,5,7,909.0,948.0,532.0,556.0,0.0736,5,-1,-1,0.8,1.0,1.0,1.0,1.0,909_911_927_928_948,532_536_548_549_556,_-1_-1_-1_-1_-1,0.0,0.125,0.2,0,0
405,5,7,274.0,949.0,1205.0,506.0,0.0705,199,-1,-1,0.8844221105527639,0.9447236180904522,0.9597989949748744,0.9748743718592964,0.9798994974874372,274_275_276_278_283_286_287_288_316_318_327_334_337_339_340_341_349_350_353_355_356_360_361_364_366_369_374_378_379_380_381_382_384_385_387_389_401_402_404_405_406_411_412_413_416_417_418_424_426_428_429_432_436_439_441_442_445_446_448_452_454_455_456_459_462_466_468_472_474_476_477_479_480_481_482_483_490_494_495_497_498_507_510_515_521_525_527_530_533_534_537_538_539_542_550_551_553_564_565_567_568_570_572_574_576_583_587_591_593_594_596_599_600_607_609_610_611_617_623_633_635_637_638_641_642_643_644_647_654_655_669_670_673_676_678_679_701_702_706_713_715_716_717_720_722_726_727_729_730_731_732_733_735_738_739_740_750_752_756_757_761_763_764_765_766_767_769_770_772_773_774_778_781_784_787_804_818_823_824_827_836_850_857_859_863_889_891_892_894_898_900_928_929_932_934_939_940_946_949,1205_1195_1194_1193_1190_1184_1148_1146_1144_1143_1141_1136_1135_1134_1132_1129_1115_1114_1108_1106_1103_1100_1095_1093_1092_1087_1079_1073_1072_1071_1065_1063_1062_1060_1059_1054_1052_1051_1049_1048_1047_1037_1036_1029_1028_1027_1026_1017_1016_1015_1014_1012_1009_1007_999_998_992_990_984_983_978_976_975_972_970_964_963_962_960_957_956_954_953_949_948_947_946_942_940_936_933_931_930_927_926_904_902_900_897_896_892_891_889_887_885_881_880_878_877_876_874_865_860_855_853_842_837_832_829_828_817_812_811_803_802_801_798_791_783_781_778_777_775_771_770_769_767_765_757_756_755_753_752_749_742_741_738_737_735_731_727_723_719_700_695_688_686_683_682_681_680_672_669_667_663_662_655_654_652_651_648_647_645_644_641_638_637_636_635_634_633_632_631_629_625_615_611_609_608_604_600_577_575_572_570_557_556_554_552_551_550_549_543_531_518_517_516_514_506,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0201846050335358,0.2943786982248521,0.2842857142857143,0,0
406,5,7,1438.0,1588.0,135.0,6.0,0.0316,41,-1,-1,0.975609756097561,1.0,1.0,1.0,1.0,1438_1443_1445_1446_1449_1460_1463_1464_1466_1468_1506_1508_1509_1516_1519_1521_1525_1526_1527_1532_1536_1538_1544_1545_1546_1551_1560_1561_1563_1568_1572_1573_1574_1575_1577_1578_1580_1583_1585_1587_1588,135_133_131_129_125_117_113_112_109_106_101_100_99_91_85_79_77_76_74_58_56_53_51_49_48_41_40_39_37_30_26_25_24_23_19_18_15_12_10_9_6,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0022688598979013,0.271523178807947,0.3153846153846154,0,0
407,5,7,201.0,212.0,1432.0,1413.0,0.017,9,-1,-1,1.0,1.0,1.0,1.0,1.0,201_202_204_205_208_209_210_211_212,1432_1431_1429_1428_1423_1416_1415_1414_1413,_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.0,0.75,0.45,0,0
408,5,7,1329.0,1366.0,266.0,216.0,0.0841,10,-1,-1,1.0,1.0,1.0,1.0,1.0,1329_1331_1334_1336_1337_1338_1339_1360_1362_1366,266_251_250_249_240_239_238_218_217_216,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.009090909090909,0.2631578947368421,0.196078431372549,0,0
410,5,7,1222.0,1275.0,285.0,268.0,0.068,6,-1,-1,1.0,1.0,1.0,1.0,1.0,1222_1250_1252_1265_1273_1275,285_280_276_275_271_268,_-1_-1_-1_-1_-1_-1,0.0,0.1111111111111111,0.3333333333333333,0,0
