id,chr1,chr2,start1,end1,start2,end2,pvalue,length,ks_median,ks_average,homo1,homo2,homo3,homo4,homo5,block1,block2,ks,density1,density2,class1,class2,class1_color,class2_color,diff
206,3,4,2347.0,2266.0,343.0,473.0,0.0377,35,-1,-1,0.8857142857142857,0.9714285714285714,0.9714285714285714,1.0,1.0,2347_2346_2345_2344_2341_2340_2339_2338_2337_2336_2335_2334_2333_2332_2331_2330_2329_2328_2327_2326_2325_2317_2314_2313_2312_2311_2310_2309_2308_2307_2304_2301_2294_2288_2266,343_351_352_359_360_362_364_366_370_371_372_373_374_377_378_379_380_381_391_392_400_423_429_431_432_433_434_435_436_439_440_448_457_465_473,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.4268292682926829,0.2671755725190839,1,1,RoyalBlue,RoyalBlue,1
207,3,4,2357.0,2419.0,475.0,531.0,0.0323,27,-1,-1,0.8518518518518519,0.925925925925926,0.9629629629629628,0.9629629629629628,1.0,2357_2358_2359_2360_2361_2362_2363_2364_2365_2366_2367_2368_2369_2370_2377_2378_2379_2380_2387_2393_2410_2411_2412_2413_2414_2415_2419,475_477_478_479_480_482_485_487_488_489_492_498_501_503_504_507_512_513_515_516_518_525_526_527_528_529_531,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.4285714285714285,0.4736842105263157,1,1,RoyalBlue,RoyalBlue,1
208,3,4,2181.0,2249.0,255.0,337.0,0.0471,29,-1,-1,0.7241379310344828,0.8620689655172413,0.9655172413793104,1.0,1.0,2181_2182_2184_2185_2194_2195_2201_2202_2203_2204_2205_2206_2207_2208_2209_2221_2222_2223_2225_2229_2230_2236_2237_2238_2239_2240_2241_2242_2249,255_257_259_269_270_271_272_273_274_275_276_277_279_281_286_292_297_298_303_310_313_317_321_328_329_330_334_335_337,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.4202898550724637,0.3493975903614458,1,1,RoyalBlue,RoyalBlue,1
209,3,4,1684.0,1649.0,215.0,251.0,0.0224,14,-1,-1,0.7857142857142857,0.9285714285714286,0.9285714285714286,1.0,1.0,1684_1683_1678_1677_1676_1674_1672_1670_1669_1666_1663_1652_1651_1649,215_216_219_220_223_226_230_231_234_237_240_245_247_251,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3888888888888889,0.3783783783783784,1,1,RoyalBlue,RoyalBlue,1
212,3,4,2099.0,2128.0,141.0,158.0,0.032,7,-1,-1,0.7142857142857143,1.0,1.0,1.0,1.0,2099_2100_2101_2112_2113_2124_2128,141_151_152_153_155_157_158,_-1_-1_-1_-1_-1_-1_-1,0.2333333333333333,0.3888888888888889,1,1,RoyalBlue,RoyalBlue,1
214,3,4,1731.0,1742.0,161.0,190.0,0.0317,5,-1,-1,1.0,1.0,1.0,1.0,1.0,1731_1732_1738_1739_1742,161_170_179_186_190,_-1_-1_-1_-1_-1,0.4166666666666667,0.1666666666666666,1,1,RoyalBlue,RoyalBlue,1
217,3,4,1834.0,1859.0,82.0,131.0,0.1233,5,-1,-1,1.0,1.0,1.0,1.0,1.0,1834_1843_1844_1857_1859,82_91_102_110_131,_-1_-1_-1_-1_-1,0.1923076923076923,0.1,1,1,#99CC00,RoyalBlue,1
220,3,7,3085.0,2759.0,2087.0,2501.0,0.0106,181,-1,-1,0.8895027624309392,0.9502762430939228,0.9558011049723756,0.988950276243094,1.0,3085_3083_3082_3081_3080_3079_3077_3076_3075_3071_3068_3067_3066_3065_3064_3063_3062_3061_3060_3059_3052_3051_3050_3049_3041_3040_3039_3038_3037_3036_3035_3034_3033_3032_3031_3030_3029_3028_3027_3026_3024_3022_3015_3014_3013_3012_3011_3010_3009_3008_3007_3006_3005_3004_3003_3002_3001_3000_2999_2996_2995_2994_2990_2989_2988_2987_2986_2985_2984_2983_2981_2980_2956_2955_2954_2953_2952_2951_2950_2949_2948_2946_2941_2940_2939_2935_2933_2932_2931_2930_2929_2928_2926_2925_2924_2911_2910_2908_2905_2904_2903_2902_2901_2900_2899_2898_2892_2882_2881_2880_2879_2878_2877_2876_2875_2874_2873_2872_2871_2868_2867_2866_2865_2864_2863_2862_2861_2860_2859_2858_2852_2851_2835_2834_2833_2830_2829_2828_2827_2826_2825_2823_2815_2810_2807_2806_2805_2804_2803_2802_2801_2800_2799_2798_2797_2796_2795_2794_2793_2792_2789_2788_2787_2785_2784_2783_2782_2779_2777_2775_2774_2771_2767_2766_2765_2764_2763_2762_2761_2760_2759,2087_2094_2100_2101_2102_2104_2109_2110_2111_2113_2120_2121_2125_2126_2127_2128_2132_2133_2135_2136_2137_2139_2140_2143_2145_2147_2151_2152_2153_2159_2160_2162_2164_2165_2167_2169_2170_2171_2172_2174_2175_2176_2177_2178_2182_2183_2190_2191_2193_2194_2195_2196_2199_2200_2201_2202_2203_2204_2206_2207_2210_2213_2221_2222_2223_2225_2226_2229_2230_2235_2244_2245_2247_2251_2254_2255_2257_2258_2259_2262_2264_2267_2268_2269_2271_2275_2282_2283_2284_2285_2286_2296_2298_2299_2300_2304_2305_2306_2307_2308_2309_2310_2311_2313_2314_2316_2336_2338_2340_2341_2342_2343_2344_2345_2346_2347_2348_2353_2354_2356_2357_2361_2362_2368_2369_2372_2374_2375_2376_2377_2386_2387_2389_2394_2396_2397_2398_2399_2400_2403_2404_2406_2413_2414_2415_2416_2417_2419_2422_2424_2425_2426_2427_2428_2430_2432_2433_2436_2437_2440_2441_2453_2454_2457_2459_2460_2464_2467_2469_2470_2472_2473_2487_2490_2491_2492_2494_2495_2496_2497_2501,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.5535168195718655,0.436144578313253,2,1,#99CC00,#99CC00,1
221,3,7,179.0,409.0,1350.0,1656.0,0.0262,112,-1,-1,0.8482142857142857,0.9553571428571428,0.9732142857142856,0.9910714285714286,1.0,179_193_208_209_213_220_221_222_223_224_225_226_227_231_234_235_236_237_238_239_240_241_242_243_244_245_246_247_248_249_250_257_260_261_263_265_268_269_275_276_279_280_287_288_289_291_297_298_299_302_303_309_310_311_312_313_314_315_316_327_328_330_331_340_341_342_343_344_345_346_347_348_352_354_356_357_358_359_360_363_364_365_366_376_377_378_379_380_381_382_383_384_385_386_387_388_389_390_391_392_393_394_395_396_397_398_399_400_401_402_405_409,1350_1372_1386_1387_1412_1421_1424_1425_1426_1427_1429_1430_1431_1432_1434_1436_1440_1447_1448_1449_1452_1453_1455_1456_1457_1462_1463_1466_1469_1471_1476_1479_1481_1485_1486_1487_1490_1491_1495_1496_1500_1501_1502_1521_1523_1524_1527_1528_1529_1530_1531_1533_1539_1540_1541_1542_1544_1545_1549_1553_1554_1555_1556_1557_1559_1560_1561_1562_1563_1567_1569_1570_1571_1573_1574_1578_1581_1582_1585_1589_1590_1591_1594_1595_1596_1598_1599_1600_1601_1602_1603_1604_1605_1607_1611_1614_1616_1618_1619_1623_1627_1628_1629_1632_1633_1636_1639_1640_1641_1644_1646_1656,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.4848484848484848,0.3648208469055374,1,1,#99CC00,#99CC00,1
222,3,7,4010.0,3712.0,565.0,922.0,0.0401,108,-1,-1,0.8611111111111112,0.9629629629629628,0.9907407407407408,1.0,1.0,4010_4009_4008_4007_4005_3990_3989_3986_3985_3984_3983_3982_3969_3968_3967_3966_3965_3964_3963_3962_3961_3960_3959_3958_3957_3956_3955_3954_3951_3948_3946_3935_3934_3933_3932_3931_3930_3929_3927_3918_3916_3911_3910_3909_3908_3907_3906_3905_3904_3903_3902_3901_3900_3899_3898_3897_3896_3895_3894_3893_3892_3891_3890_3888_3884_3883_3882_3876_3868_3866_3861_3858_3854_3851_3850_3849_3848_3847_3846_3845_3844_3843_3842_3832_3831_3829_3828_3823_3821_3804_3802_3800_3798_3795_3788_3787_3786_3784_3783_3780_3779_3778_3777_3773_3760_3752_3737_3712,565_570_571_588_589_594_595_606_612_613_614_615_616_617_619_620_624_625_633_634_637_638_639_647_650_651_652_657_658_663_667_670_672_673_676_677_678_682_689_691_692_693_694_695_696_697_710_711_712_716_717_718_719_722_723_724_731_735_739_741_742_743_744_751_752_754_755_757_766_768_770_777_780_789_790_791_794_797_800_801_802_804_806_812_820_822_824_845_848_853_856_880_881_882_887_891_892_893_894_899_900_901_902_913_915_916_921_922,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3612040133779264,0.3016759776536313,2,1,#99CC00,#99CC00,1
223,3,7,3675.0,3529.0,333.0,556.0,0.0128,90,-1,-1,0.8666666666666667,0.9777777777777776,0.9777777777777776,0.9888888888888888,1.0,3675_3668_3667_3666_3665_3664_3663_3662_3661_3660_3657_3656_3654_3650_3649_3648_3647_3646_3642_3641_3640_3639_3634_3632_3631_3630_3629_3628_3627_3626_3623_3618_3614_3612_3611_3610_3609_3608_3607_3606_3605_3604_3603_3602_3601_3600_3599_3598_3597_3596_3595_3594_3593_3592_3591_3590_3589_3588_3587_3586_3585_3584_3579_3578_3577_3576_3572_3571_3570_3569_3568_3567_3566_3565_3564_3563_3559_3558_3556_3555_3553_3540_3539_3538_3535_3534_3532_3531_3530_3529,333_345_346_347_350_351_353_354_355_357_358_361_362_364_369_373_379_384_385_392_394_395_396_399_403_405_409_410_411_412_413_424_426_427_428_429_430_431_434_441_446_448_450_452_457_459_462_465_467_468_469_470_475_476_477_481_485_486_487_488_490_491_500_504_506_508_511_513_514_519_520_523_524_525_528_530_532_533_535_537_538_539_545_547_550_551_552_553_555_556,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.6122448979591837,0.4017857142857143,2,1,#99CC00,#99CC00,1
224,3,7,1044.0,1268.0,2123.0,2413.0,0.0488,83,-1,-1,0.7951807228915663,0.891566265060241,0.963855421686747,1.0,1.0,1044_1045_1055_1071_1074_1077_1091_1092_1093_1095_1098_1099_1100_1101_1102_1103_1105_1107_1109_1110_1111_1118_1119_1124_1138_1139_1140_1143_1144_1145_1146_1148_1160_1163_1166_1177_1178_1180_1181_1182_1187_1188_1189_1190_1191_1192_1193_1197_1198_1200_1201_1220_1221_1222_1223_1226_1227_1228_1229_1233_1235_1236_1237_1238_1240_1241_1242_1243_1244_1245_1246_1247_1254_1255_1256_1257_1262_1263_1264_1265_1266_1267_1268,2123_2124_2134_2138_2143_2147_2148_2149_2159_2163_2164_2166_2167_2168_2175_2176_2182_2185_2187_2188_2189_2192_2193_2199_2208_2211_2213_2221_2223_2228_2229_2234_2237_2251_2253_2266_2268_2270_2277_2278_2279_2282_2287_2288_2289_2291_2295_2297_2298_2301_2302_2303_2313_2314_2316_2317_2321_2322_2323_2324_2327_2333_2336_2355_2356_2371_2372_2373_2379_2385_2386_2387_2389_2391_2392_2396_2398_2407_2408_2409_2410_2411_2413,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3688888888888889,0.2852233676975945,1,1,#99CC00,#99CC00,1
225,3,7,3301.0,3112.0,1934.0,2086.0,0.0329,65,-1,-1,0.8307692307692308,0.9384615384615383,0.9692307692307692,1.0,1.0,3301_3300_3299_3294_3290_3289_3288_3287_3286_3281_3280_3279_3278_3277_3276_3275_3272_3268_3267_3263_3262_3261_3260_3259_3258_3257_3256_3255_3254_3253_3251_3250_3249_3241_3240_3239_3238_3236_3235_3227_3225_3223_3222_3220_3218_3215_3214_3213_3212_3211_3210_3205_3192_3177_3158_3134_3125_3121_3119_3118_3117_3116_3114_3113_3112,1934_1936_1937_1938_1939_1943_1944_1945_1946_1947_1949_1950_1951_1952_1954_1955_1965_1967_1971_1972_1974_1978_1979_1980_1983_1984_1985_1986_1987_1991_1995_1997_1998_1999_2000_2003_2004_2007_2010_2012_2013_2014_2023_2025_2027_2028_2030_2032_2033_2034_2035_2039_2040_2044_2057_2068_2071_2072_2073_2074_2075_2080_2083_2085_2086,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3421052631578947,0.4248366013071895,2,1,#99CC00,#99CC00,1
226,3,7,1456.0,1311.0,2524.0,2770.0,0.0381,62,-1,-1,0.8225806451612904,0.9193548387096774,0.9193548387096774,0.9516129032258064,1.0,1456_1454_1453_1452_1450_1449_1448_1447_1446_1445_1444_1443_1442_1439_1438_1436_1433_1421_1420_1419_1417_1416_1415_1414_1413_1412_1411_1408_1406_1400_1399_1398_1397_1396_1395_1386_1381_1380_1376_1375_1374_1373_1371_1362_1357_1355_1352_1351_1348_1347_1346_1345_1344_1338_1337_1336_1331_1330_1329_1326_1322_1311,2524_2538_2544_2545_2551_2553_2557_2560_2567_2572_2573_2575_2576_2580_2583_2584_2585_2591_2594_2596_2600_2601_2602_2611_2612_2618_2619_2624_2631_2635_2636_2637_2639_2651_2655_2660_2661_2663_2671_2675_2677_2691_2693_2697_2698_2700_2710_2711_2720_2724_2726_2727_2729_2730_2736_2740_2745_2746_2747_2753_2754_2770,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.4246575342465753,0.2510121457489878,1,1,#99CC00,#99CC00,1
227,3,7,3426.0,3514.0,1657.0,1778.0,0.0107,52,-1,-1,0.9230769230769232,0.9423076923076924,0.9615384615384616,1.0,1.0,3426_3427_3428_3429_3430_3431_3432_3433_3438_3439_3440_3441_3442_3449_3450_3454_3458_3459_3464_3468_3470_3471_3472_3473_3474_3475_3476_3482_3483_3484_3485_3486_3487_3488_3489_3490_3491_3492_3493_3494_3496_3497_3505_3506_3507_3508_3509_3510_3511_3512_3513_3514,1657_1658_1660_1661_1662_1666_1668_1669_1676_1677_1678_1680_1681_1682_1684_1686_1688_1689_1697_1699_1702_1704_1706_1707_1708_1709_1710_1714_1716_1717_1719_1720_1721_1722_1734_1736_1737_1740_1742_1746_1748_1749_1751_1754_1757_1768_1770_1772_1773_1774_1777_1778,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.5842696629213483,0.4262295081967213,2,1,#99CC00,#99CC00,1
228,3,7,3415.0,3312.0,1779.0,1893.0,0.0261,47,-1,-1,0.851063829787234,0.9574468085106383,1.0,1.0,1.0,3415_3409_3408_3407_3406_3402_3400_3399_3398_3397_3396_3395_3391_3389_3388_3387_3386_3385_3384_3383_3382_3381_3380_3379_3378_3377_3376_3374_3366_3363_3362_3361_3360_3356_3355_3354_3353_3350_3349_3348_3347_3346_3340_3317_3316_3315_3312,1779_1780_1783_1786_1789_1791_1792_1793_1794_1795_1796_1798_1799_1805_1806_1807_1808_1810_1812_1813_1816_1818_1823_1824_1829_1830_1832_1834_1837_1840_1842_1844_1845_1849_1851_1855_1856_1857_1863_1864_1865_1869_1874_1882_1884_1885_1893,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.4519230769230769,0.408695652173913,2,1,#99CC00,#99CC00,1
229,3,7,774.0,632.0,772.0,933.0,0.0327,49,-1,-1,0.8367346938775511,0.9387755102040816,0.979591836734694,1.0,1.0,774_767_765_764_762_761_756_750_749_748_747_743_734_732_730_729_728_723_720_715_714_713_712_711_710_709_707_703_702_701_700_699_698_696_695_690_688_682_681_680_679_678_670_669_657_653_652_633_632,772_773_774_776_783_787_788_790_794_799_800_802_804_806_807_812_816_818_820_821_824_828_829_830_833_834_845_848_853_859_868_871_872_874_878_884_885_887_893_894_895_902_906_910_921_923_927_931_933,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3426573426573426,0.3024691358024691,1,1,#99CC00,#99CC00,1
230,3,7,857.0,1059.0,1913.0,2108.0,0.121,42,-1,-1,0.8571428571428571,0.9285714285714286,0.9523809523809524,0.9761904761904762,1.0,857_882_883_884_885_899_901_902_903_913_914_915_916_917_933_935_941_942_943_944_945_946_947_948_966_970_979_980_986_987_988_990_1011_1029_1030_1031_1032_1033_1034_1055_1057_1059,1913_1938_1940_1942_1943_1947_1954_1956_1961_1965_1967_1968_1969_1972_1989_2005_2007_2013_2017_2018_2019_2020_2021_2022_2024_2026_2028_2029_2030_2031_2038_2044_2053_2064_2068_2074_2078_2079_2084_2102_2104_2108,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.2068965517241379,0.2142857142857142,1,1,#99CC00,#99CC00,1
231,3,7,111.0,189.0,1227.0,1328.0,0.0237,30,-1,-1,0.9333333333333332,0.9333333333333332,0.9333333333333332,1.0,1.0,111_112_113_114_115_116_118_121_122_126_138_144_145_146_147_148_161_163_164_165_166_167_168_169_170_171_184_186_187_189,1227_1228_1233_1234_1235_1237_1240_1242_1243_1245_1246_1252_1253_1254_1259_1261_1272_1283_1284_1285_1286_1287_1290_1294_1295_1297_1317_1319_1324_1328,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.379746835443038,0.2941176470588235,1,1,#99CC00,#99CC00,1
232,3,7,3670.0,3720.0,927.0,1016.0,0.0196,30,-1,-1,0.8333333333333334,0.9333333333333332,0.9666666666666668,1.0,1.0,3670_3671_3682_3683_3684_3685_3686_3692_3693_3694_3695_3696_3697_3698_3699_3701_3702_3703_3704_3706_3707_3708_3710_3714_3715_3716_3717_3718_3719_3720,927_931_939_942_943_944_945_946_949_950_951_958_964_965_967_984_985_987_988_993_994_996_997_1002_1003_1007_1008_1012_1014_1016,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.5882352941176471,0.3333333333333333,2,1,#99CC00,#99CC00,1
233,3,7,410.0,494.0,560.0,637.0,0.0319,29,-1,-1,0.8620689655172413,0.9310344827586208,1.0,1.0,1.0,410_411_413_414_415_417_419_420_421_422_423_424_425_429_430_431_443_444_445_446_447_448_449_450_456_457_464_470_494,560_565_567_569_571_573_574_578_579_580_583_584_585_586_588_591_593_596_599_600_601_603_604_607_611_613_614_616_637,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3411764705882353,0.3717948717948718,1,1,#99CC00,#99CC00,1
234,3,7,1873.0,1972.0,2848.0,2954.0,0.0346,27,-1,-1,0.8888888888888888,0.925925925925926,0.9629629629629628,0.9629629629629628,1.0,1873_1874_1875_1877_1881_1889_1890_1891_1892_1896_1899_1910_1911_1912_1913_1914_1918_1919_1927_1930_1931_1933_1944_1946_1949_1950_1972,2848_2849_2851_2853_2859_2861_2866_2868_2869_2873_2876_2887_2892_2899_2900_2902_2903_2906_2907_2921_2922_2923_2931_2937_2948_2953_2954,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.27,0.2523364485981308,1,1,#99CC00,#99CC00,1
236,3,7,1643.0,1565.0,3089.0,3158.0,0.0315,24,-1,-1,0.8333333333333334,1.0,1.0,1.0,1.0,1643_1642_1640_1639_1638_1637_1629_1615_1614_1613_1611_1610_1609_1601_1600_1599_1596_1594_1589_1588_1584_1583_1581_1565,3089_3091_3092_3094_3110_3111_3113_3118_3120_3121_3128_3129_3133_3135_3136_3138_3140_3142_3143_3144_3145_3149_3150_3158,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3037974683544304,0.3428571428571428,1,1,#99CC00,#99CC00,1
237,3,7,787.0,867.0,1798.0,1890.0,0.1039,23,-1,-1,0.782608695652174,0.8695652173913043,0.9130434782608696,0.9565217391304348,1.0,787_788_789_792_793_794_799_801_802_803_804_805_811_812_813_814_815_835_840_841_865_866_867,1798_1802_1803_1817_1830_1834_1837_1840_1842_1845_1846_1847_1851_1852_1853_1854_1856_1865_1872_1873_1880_1882_1890,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.2839506172839506,0.2473118279569892,1,1,#99CC00,#99CC00,1
239,3,7,3305.0,3337.0,1875.0,1930.0,0.0904,20,-1,-1,0.8,0.95,1.0,1.0,1.0,3305_3308_3314_3315_3317_3318_3319_3320_3321_3324_3325_3326_3327_3328_3329_3330_3331_3333_3334_3337,1875_1880_1882_1883_1885_1887_1888_1889_1898_1904_1907_1908_1910_1913_1916_1917_1924_1928_1929_1930,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.6060606060606061,0.3571428571428571,2,1,#99CC00,#99CC00,1
240,3,7,75.0,5.0,1143.0,1222.0,0.0654,18,-1,-1,0.8888888888888888,1.0,1.0,1.0,1.0,75_74_73_72_65_64_63_48_41_32_30_29_11_10_8_7_6_5,1143_1144_1145_1152_1170_1171_1172_1174_1187_1193_1197_1213_1217_1218_1219_1220_1221_1222,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.2535211267605634,0.225,1,1,#99CC00,#99CC00,1
242,3,7,4444.0,4390.0,2.0,40.0,0.0407,16,-1,-1,0.8125,0.9375,1.0,1.0,1.0,4444_4436_4426_4425_4423_4422_4415_4414_4413_4412_4411_4410_4406_4404_4396_4390,2_5_6_7_8_9_12_13_18_19_20_22_27_28_36_40,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.2909090909090909,0.4102564102564102,2,1,#99CC00,#99CC00,1
243,3,7,869.0,847.0,1875.0,1929.0,0.0938,18,-1,-1,0.6666666666666666,0.8888888888888888,0.8888888888888888,1.0,1.0,869_868_867_866_865_862_861_859_858_856_855_854_853_852_851_850_849_847,1875_1876_1878_1883_1893_1898_1902_1910_1911_1914_1915_1916_1917_1921_1922_1924_1925_1929,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.782608695652174,0.3272727272727272,1,1,#99CC00,#99CC00,1
246,3,7,3133.0,3172.0,2045.0,2062.0,0.0675,12,-1,-1,1.0,1.0,1.0,1.0,1.0,3133_3138_3141_3142_3149_3153_3156_3157_3164_3169_3170_3172,2045_2047_2048_2049_2052_2053_2055_2056_2058_2059_2061_2062,_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1_-1,0.3,0.6666666666666666,2,1,#99CC00,#99CC00,1
